username,display_name,date,followers,following,tweets,change,percent_change
elonmusk,Elon Musk,2017-10-09,13425845,47,3569,34946.0,0.0026096828898491964
elonmusk,Elon Musk,2017-10-10,13458510,47,3570,32665.0,0.0024329939754257346
elonmusk,Elon Musk,2017-10-11,13484040,47,3571,25530.0,0.0018969410432507772
elonmusk,Elon Musk,2017-10-12,13507192,47,3580,23152.0,0.0017169928300420079
elonmusk,Elon Musk,2017-10-13,13528296,47,3583,21104.0,0.001562426890800106
elonmusk,Elon Musk,2017-10-14,13548972,47,3583,20676.0,0.0015283521294922053
elonmusk,Elon Musk,2017-10-15,13570820,47,3585,21848.0,0.0016125208613613218
elonmusk,Elon Musk,2017-10-16,13590686,47,3586,19866.0,0.0014638761696050828
elonmusk,Elon Musk,2017-10-17,13606052,47,3588,15366.0,0.0011306272545772433
elonmusk,Elon Musk,2017-10-18,13624941,47,3590,18889.0,0.0013882792745463224
elonmusk,Elon Musk,2017-10-19,13653689,47,3599,28748.0,0.002109954090810273
elonmusk,Elon Musk,2017-10-20,13688418,47,3602,34729.0,0.0025435616704028163
elonmusk,Elon Musk,2017-10-21,13720702,47,3606,32284.0,0.0023584902214413006
elonmusk,Elon Musk,2017-10-22,13750644,47,3606,29942.0,0.0021822498586443473
elonmusk,Elon Musk,2017-10-23,13781910,47,3606,31266.0,0.0022737844132973972
elonmusk,Elon Musk,2017-10-24,13817739,47,3611,35829.0,0.0025997122314687093
elonmusk,Elon Musk,2017-10-25,13893714,47,3612,75975.0,0.005498366990431602
elonmusk,Elon Musk,2017-10-26,13915977,47,3615,22263.0,0.0016023793206050296
elonmusk,Elon Musk,2017-10-27,13943276,47,3616,27299.0,0.0019617020062623336
elonmusk,Elon Musk,2017-10-28,13973694,47,3616,30418.0,0.0021815533164515344
elonmusk,Elon Musk,2017-10-29,14011047,47,3618,37353.0,0.002673094172521706
elonmusk,Elon Musk,2017-10-30,14051915,47,3619,40868.0,0.00291684126104208
elonmusk,Elon Musk,2017-10-31,14083914,47,3619,31999.0,0.0022771985170704223
elonmusk,Elon Musk,2017-11-01,14125224,47,3619,41310.0,0.002933133502519336
elonmusk,Elon Musk,2017-11-02,14196177,47,3619,70953.0,0.0050231415799140144
elonmusk,Elon Musk,2017-11-03,14215841,47,3619,19664.0,0.0013851616530280442
elonmusk,Elon Musk,2017-11-04,14273508,47,3619,57667.0,0.004056531020570686
elonmusk,Elon Musk,2017-11-05,14319139,47,3619,45631.0,0.0031969015605695095
elonmusk,Elon Musk,2017-11-06,14346082,47,3619,26943.0,0.0018816075463754522
elonmusk,Elon Musk,2017-11-07,14392259,47,3619,46177.0,0.0032187882377920918
elonmusk,Elon Musk,2017-11-08,14441438,46,3620,49179.0,0.0034170452324406853
elonmusk,Elon Musk,2017-11-09,14537133,46,3621,95695.0,0.006626417673918583
elonmusk,Elon Musk,2017-11-10,14609171,46,3623,72038.0,0.004955447542510649
elonmusk,Elon Musk,2017-11-11,14638015,46,3624,28844.0,0.0019743762325734604
elonmusk,Elon Musk,2017-11-12,14664734,46,3625,26719.0,0.0018253157958916244
elonmusk,Elon Musk,2017-11-13,14701847,46,3627,37113.0,0.002530765304028071
elonmusk,Elon Musk,2017-11-14,14739344,47,3627,37497.0,0.0025504958662676547
elonmusk,Elon Musk,2017-11-15,14776069,48,3633,36725.0,0.0024916305637483482
elonmusk,Elon Musk,2017-11-16,14847434,48,3633,71365.0,0.004829769000131323
elonmusk,Elon Musk,2017-11-17,14924630,47,3635,77196.0,0.0051992822463464705
elonmusk,Elon Musk,2017-11-18,14999849,47,3635,75219.0,0.00503992393781294
elonmusk,Elon Musk,2017-11-19,15050975,47,3636,51126.0,0.003408434311572117
elonmusk,Elon Musk,2017-11-20,15102103,47,3639,51128.0,0.0033969892315945938
elonmusk,Elon Musk,2017-11-21,15146774,47,3639,44671.0,0.002957932415108111
elonmusk,Elon Musk,2017-11-22,15195170,47,3640,48396.0,0.0031951358091169
elonmusk,Elon Musk,2017-11-23,15241219,47,3641,46049.0,0.0030305024557144566
elonmusk,Elon Musk,2017-11-24,15292195,46,3642,50976.0,0.0033446143645072812
elonmusk,Elon Musk,2017-11-25,15338458,46,3642,46263.0,0.0030252687727301275
elonmusk,Elon Musk,2017-11-26,15387456,46,3643,48998.0,0.0031944540970154645
elonmusk,Elon Musk,2017-11-27,15466551,46,3647,79095.0,0.005140225908688123
elonmusk,Elon Musk,2017-11-28,15541794,46,3653,75243.0,0.004864885519725748
elonmusk,Elon Musk,2017-11-29,15607745,46,3654,65951.0,0.004243461211749455
elonmusk,Elon Musk,2017-11-30,15666893,46,3661,59148.0,0.003789656994011681
elonmusk,Elon Musk,2017-12-01,15726376,46,3662,59483.0,0.003796732383376744
elonmusk,Elon Musk,2017-12-02,15789871,46,3667,63495.0,0.0040374845418931216
elonmusk,Elon Musk,2017-12-03,15959163,46,3670,169292.0,0.01072155687655707
elonmusk,Elon Musk,2017-12-04,16002885,46,3682,43722.0,0.0027396173596321294
elonmusk,Elon Musk,2017-12-05,16054318,46,3682,51433.0,0.00321398297869413
elonmusk,Elon Musk,2017-12-06,16104193,46,3682,49875.0,0.003106640842669206
elonmusk,Elon Musk,2017-12-07,16177577,46,3682,73384.0,0.0045568256664583195
elonmusk,Elon Musk,2017-12-08,16218970,46,3686,41393.0,0.0025586649966184982
elonmusk,Elon Musk,2017-12-09,16257631,46,3686,38661.0,0.0023836902096743273
elonmusk,Elon Musk,2017-12-10,16298315,46,3686,40684.0,0.00250245561607354
elonmusk,Elon Musk,2017-12-11,16343853,46,3690,45538.0,0.002794031162117072
elonmusk,Elon Musk,2017-12-12,16389096,46,3692,45243.0,0.0027681967036781163
elonmusk,Elon Musk,2017-12-13,16435029,46,3692,45933.0,0.002802656107451007
elonmusk,Elon Musk,2017-12-14,16607974,46,3701,172945.0,0.01052295070486342
elonmusk,Elon Musk,2017-12-15,16633264,46,3707,25290.0,0.0015227624995077793
elonmusk,Elon Musk,2017-12-16,16658751,46,3709,25487.0,0.0015322909562429654
elonmusk,Elon Musk,2017-12-17,16671822,46,3709,13071.0,0.0007846326534324266
elonmusk,Elon Musk,2017-12-18,16689776,47,3714,17954.0,0.0010769068911604673
elonmusk,Elon Musk,2017-12-19,16705557,47,3714,15781.0,0.0009455489396621442
elonmusk,Elon Musk,2017-12-20,16729735,48,3714,24178.0,0.0014473028346195793
elonmusk,Elon Musk,2017-12-21,16814423,48,3729,84688.0,0.00506212441500109
elonmusk,Elon Musk,2017-12-22,16881129,48,3732,66706.0,0.003967189358802248
elonmusk,Elon Musk,2017-12-23,16956183,48,3738,75054.0,0.004446029646476779
elonmusk,Elon Musk,2017-12-24,17026068,47,3746,69885.0,0.00412150541191969
elonmusk,Elon Musk,2017-12-25,17072643,47,3750,46575.0,0.0027355112172700036
elonmusk,Elon Musk,2017-12-26,17110574,47,3750,37931.0,0.0022217415311736044
elonmusk,Elon Musk,2017-12-27,17157373,47,3763,46799.0,0.0027350923469895427
elonmusk,Elon Musk,2017-12-28,17252861,47,3763,95488.0,0.005565420766920459
elonmusk,Elon Musk,2017-12-29,17326220,47,3763,73359.0,0.004251990437991626
elonmusk,Elon Musk,2017-12-30,17360023,47,3763,33803.0,0.001950973726525529
elonmusk,Elon Musk,2017-12-31,17391650,47,3763,31627.0,0.0018218293835210453
elonmusk,Elon Musk,2018-01-01,17422066,47,3763,30416.0,0.0017488852409057731
elonmusk,Elon Musk,2018-01-02,17458671,47,3763,36605.0,0.002101071135880206
elonmusk,Elon Musk,2018-01-03,17506532,47,3766,47861.0,0.0027413885054594633
elonmusk,Elon Musk,2018-01-04,17590058,47,3766,83526.0,0.004771133426083374
elonmusk,Elon Musk,2018-01-05,17702482,47,3763,112424.0,0.006391337652212448
elonmusk,Elon Musk,2018-01-06,17749094,47,3763,46612.0,0.002633077101843684
elonmusk,Elon Musk,2018-01-07,17799144,47,3767,50050.0,0.002819862241982607
elonmusk,Elon Musk,2018-01-08,17848310,47,3768,49166.0,0.002762267668602547
elonmusk,Elon Musk,2018-01-09,17888086,47,3770,39776.0,0.0022285583340944104
elonmusk,Elon Musk,2018-01-10,17924846,48,3771,36760.0,0.0020549990647407146
elonmusk,Elon Musk,2018-01-11,17973235,48,3771,48389.0,0.0026995489947305717
elonmusk,Elon Musk,2018-01-12,18049295,48,3771,76060.0,0.004231848078545708
elonmusk,Elon Musk,2018-01-13,18056399,48,3773,7104.0,0.0003935887800603499
elonmusk,Elon Musk,2018-01-14,18074905,48,3773,18506.0,0.0010248998152952993
elonmusk,Elon Musk,2018-01-15,18096170,48,3775,21265.0,0.001176493043808513
elonmusk,Elon Musk,2018-01-16,18114729,48,3776,18559.0,0.001025576130197825
elonmusk,Elon Musk,2018-01-17,18134356,48,3776,19627.0,0.0010834829491515041
elonmusk,Elon Musk,2018-01-18,18154163,48,3776,19807.0,0.0010922361952085957
elonmusk,Elon Musk,2018-01-19,18221478,48,3778,67315.0,0.003707964944459352
elonmusk,Elon Musk,2018-01-20,18219151,48,3778,-2327.0,-0.00012770643522985736
